4778,MIREN ZURIÑE,143,42.4
4779,MORAIMA,143,40.1
4780,NATALIA PILAR,143,30.0
4781,NICOLETTA,143,32.7
4782,NORALBA,143,46.9
4783,PAULA SOFIA,143,15.1
4784,PILAR TERESA,143,52.4
4785,RALUCA ELENA,143,24.7
4786,SAHAR,143,18.8
4787,SANDRA PILAR,143,31.7
4788,SANDRA VERONICA,143,36.0
4789,TAHIRA,143,32.9
4790,VALERY,143,9.8
4791,VICENTA ISABEL,143,53.9
4792,VILLA,143,63.9
4793,YANYAN,143,24.6
4794,ANA ESTER,142,39.1
4795,ANDREEA DANIELA,142,18.6
4796,ANDREEA ROXANA,142,21.3
4797,ANGELA LUCIA,142,33.9
4798,BRISA,142,17.4
4799,CARMEN VANESSA,142,31.0
4800,CLAUDIA XIMENA,142,32.6
4801,EDILMA,142,49.7
4802,ELENA DIANA,142,23.9
4803,ETHEL,142,42.5
4804,EUFROSINA,142,68.7
4805,EVA RAQUEL,142,35.0
4806,GOIZEDER,142,19.0
4807,GRISEL,142,32.3
4808,HOURIYA,142,34.0
4809,IBANA,142,34.1
4810,IHSSANE,142,21.4
4811,ITTO,142,39.9
4812,IULIA MARIA,142,17.1
4813,JOSEFA VICTORIA,142,61.4
4814,KATHLEEN MARY,142,67.2
4815,KATIXA,142,20.7
4816,LOLI,142,37.0
4817,LUCIA ANGELES,142,34.8
4818,MARIA ALEXIA,142,29.6
4819,MARTA INMACULADA,142,30.8
4820,MIRIAM ISABEL,142,30.4
4821,NATALIA LORENA,142,29.8
4822,RAQUEL PILAR,142,34.3
4823,ROSA VICENTA,142,53.8
4824,ROSARIO ANGELES,142,50.8
4825,ADELE,141,42.7
4826,ANA ABEL,141,41.3
4827,ANISIA,141,57.3
4828,ARINA,141,20.1
4829,CARMEN CONSUELO,141,49.9
4830,CARMEN MIHAELA,141,33.2
4831,CHAMA,141,38.5
4832,CRISTINA MERCEDES,141,34.0
4833,EVELINE,141,45.6
4834,GLORIA STELLA,141,46.8
4835,HUMBELINA,141,64.4
4836,IREA,141,8.6
4837,JACQUELINE ELIZABETH,141,41.1
4838,LUISA ELENA,141,44.6
4839,MARIA MARTIRIO,141,55.4
4840,MIREN LOURDES,141,51.5
4841,PASCALE,141,46.4
4842,QI,141,23.5
4843,QIN,141,31.2
4844,SOFIA VICTORIA,141,15.2
4845,TISCAR,141,43.2
4846,AMNA,140,16.8
4847,ANA TRINIDAD,140,45.2
4848,BLANCA PILAR,140,38.1
4849,CARLA ALEJANDRA,140,19.2
4850,CARMEN LEONOR,140,47.9
4851,DALAL,140,14.7
4852,DEBORAH JANE,140,48.7
4853,EDIT,140,38.9
4854,ESPERANZA CARMEN,140,41.1
4855,GABI,140,37.5
4856,ILIYANA,140,33.0
4857,KRISTEL,140,24.0
4858,MARIA ANDREEA,140,17.5
4859,MARIA ENMA,140,47.8
4860,MARY JANE,140,40.5
4861,NACIRA,140,32.1
4862,PAMELA ANN,140,63.5
4863,RAMONA CARMEN,140,55.0
4864,SILVIA LILIANA,140,43.2
4865,SUSANA ELENA,140,44.9
4866,TABATA,140,13.7
4867,TRACEY,140,43.0
4868,ZLATKA,140,41.6
4869,ANA VICENTA,139,50.7
4870,ANDREA BEATRIZ,139,26.2
4871,ARMENIA,139,65.4
4872,AUSENCIA,139,71.7
4873,BEATRIZ TERESA,139,39.3
4874,BRIDGET,139,41.7
4875,CONSOLACIO,139,68.1
4876,DARIA MARIA,139,9.6
4877,EKRAM,139,16.4
4878,GRETEL,139,31.3
4879,JIHAD,139,18.0
4880,LOURDES PILAR,139,38.8
4881,MARIA ARMINDA,139,52.8
4882,MARIA BASILIA,139,59.2
4883,MARICARMEN,139,48.3
4884,MAVIS,139,65.1
4885,PATRICIA EUGENIA,139,39.7
4886,ROSA VIRGINIA,139,45.0
4887,ROSARIO DOLORES,139,51.6
4888,ALICJA,138,36.8
4889,ANTONIA JOSE,138,42.6
4890,BATIRTZE,138,27.9
4891,BLANCA ROCIO,138,32.3
4892,CARMEN CELIA,138,47.1
4893,CARMEN NOELIA,138,30.9
4894,CAROLINA PILAR,138,32.1
4895,CRISTINA DOLORES,138,35.1
4896,DANA MARIA,138,22.8
4897,ELENA CATALINA,138,27.4
4898,ENIKO,138,34.1
4899,ESTEFANIA CARMEN,138,25.6
4900,HEBA,138,10.4
4901,JOSEFA ELENA,138,55.9
4902,JOSEFA MARGARITA,138,59.6
4903,LARA ISABEL,138,22.2
4904,LORENA BEATRIZ,138,30.7
4905,LUCIA ESTHER,138,41.1
4906,LUISA MARGARITA,138,50.8
4907,MARIA ALEJANDRINA,138,53.7
4908,MARIA LIBIA,138,59.5
4909,MIRACLE,138,49.8
4910,NATALIA CRISTINA,138,25.5
4911,OUARDIA,138,37.0
4912,PILAR ROSARIO,138,50.5
4913,ROXANA MIHAELA,138,23.8
4914,SANDRA CAROLINA,138,29.7
4915,XIAOXIAO,138,26.8
4916,ADELFA,137,59.7
4917,ANTONIA ROSARIO,137,52.9
4918,APARECIDA,137,45.7
4919,BADIAA,137,33.5
4920,BORYANA,137,34.7
4921,BRIGITTA,137,49.5
4922,CAMILLE,137,21.7
4923,DIVINA PASTORA,137,60.5
4924,EMAN,137,11.2
4925,FATIMETU,137,28.9
4926,FATME,137,37.2
4927,FRANCISCA VICTORIA,137,48.9
4928,GRACIELA NOEMI,137,49.1
4929,IERA,137,20.0
4930,JEANINE,137,51.2
4931,KINGA,137,26.6
4932,LUCIA CRISTINA,137,31.4
4933,MARIA CELEDONIA,137,55.7
4934,MARIA CLARISA,137,55.8
4935,ODILIA,137,57.8
4936,PATRICIA LORENA,137,29.6
4937,PURA CONCEPCION,137,61.5
4938,ROSA ENCARNACION,137,53.5
4939,TRIANA MARIA,137,13.7
4940,ZENOBIA,137,47.2
4941,ANA ALEXANDRA,136,26.4
4942,ARSELINA,136,71.1
4943,DAMARI,136,16.9
4944,DELIA ROSA,136,50.7
4945,FRANCISCA BELEN,136,35.7
4946,GLORIA ALICIA,136,46.6
4947,INMACULADA ROCIO,136,27.3
4948,JANET MARY,136,63.9
4949,MARGHERITA,136,42.3
4950,MARIA DENISA,136,11.1
4951,MARIA EFIGENIA,136,55.0
4952,OLGA CARMEN,136,49.2
4953,QIANQIAN,136,18.8
4954,ROCIO INMACULADA,136,30.2
4955,SAMINA,136,36.1
4956,SILVIA CAROLINA,136,33.6
4957,SILVIA INES,136,44.2
4958,SILVIA ROSA,136,44.9
4959,SOHAILA,136,14.7
4960,SORAIA,136,22.0
4961,VENETA,136,41.6
4962,VICKY,136,28.6
4963,WEIFEN,136,34.9
4964,XIUQIN,136,42.9
4965,ALBA PILAR,135,17.1
4966,BATOUL,135,45.4
4967,BETLEM,135,28.0
4968,BRITTA,135,43.5
4969,CARMEN BEGOÑA,135,45.6
4970,CHEYENNE,135,14.8
4971,ELENA LAURA,135,31.7
4972,ELMIRA,135,40.1
4973,EVA ANGELES,135,40.4
4974,EVA ROCIO,135,28.7
4975,EVA TERESA,135,36.6
4976,HIDAYA,135,3.6
4977,JUANA INES,135,50.2
4978,KIMBERLEY,135,19.9
4979,LLUVIA,135,8.6
4980,MARIA YANIRA,135,25.5
4981,MARIAME,135,23.2
4982,MILDRED,135,44.1
4983,SARA RAQUEL,135,29.5
4984,UBALDA,135,72.8
4985,VANESSA CARMEN,135,29.0
4986,VIOLETTA,135,28.9
4987,YANELY,135,11.6
4988,ZULEIKA,135,24.8
4989,AIARA,134,6.9
4990,ALINA NICOLETA,134,27.4
4991,ANGELA MARY,134,60.4
4992,ARHANE,134,2.6
4993,CARLA DANIELA,134,16.8
4994,CARMEN ASUNCION,134,55.8
4995,CATHERINE MARY,134,53.5
4996,CRISTINA LUCIA,134,31.0
4997,ELENA ROSA,134,47.0
4998,ELIZABETH CARMEN,134,33.6
4999,EVA VICTORIA,134,32.2
5000,FATIMA ZHORA,134,24.8
5001,FILIBERTA,134,72.6
5002,GERMELINA,134,69.1
5003,JUANA ESTHER,134,46.5
5004,JUANA RAMONA,134,58.6
5005,KHAWLA,134,10.5
5006,KRISZTINA,134,34.2
5007,MADALINA ELENA,134,21.5
5008,MAGDALENA SOFIA,134,50.5
5009,MARCA,134,65.3
5010,MARIA DACIL,134,39.4
5011,MARIA IRINA,134,31.7
5012,MARIA ROMINA,134,31.4
5013,MARIA SAN PEDRO,134,65.4
5014,MIRIAM ESTHER,134,31.6
5015,MONICA GABRIELA,134,31.9
5016,NERI,134,52.4
5017,NOELIA ISABEL,134,26.4
5018,NURIA MONTSERRAT,134,38.6
5019,PAOLA ALEXANDRA,134,25.2
5020,SILVIA ELIZABETH,134,36.3
5021,SUFEN,134,39.8
5022,THANIA,134,19.4
5023,TINCUTA,134,42.1
5024,UMAIMA,134,9.9
5025,XUEMEI,134,36.6
5026,YAHAIRA,134,22.1
5027,YANKA,134,43.5
5028,YUMEI,134,41.7
5029,ANA CARINA,133,35.0
5030,BRISEIDA,133,15.5
5031,CARMEN LILIANA,133,39.1
5032,CAROLINA ALEJANDRA,133,29.2
5033,CELIA ISABEL,133,35.8
5034,DELIOMA,133,21.3
5035,ELVIRA CARMEN,133,50.7
5036,FABIOLA MARIA,133,31.7
5037,FAVOUR,133,16.1
5038,IQRA,133,13.6
5039,ISKRA,133,37.2
5040,JOSEFA EMILIA,133,63.2
5041,LEONA,133,65.9
5042,LIYAN,133,32.1
5043,MARIA AQUILINA,133,57.0
5044,MARIA LIGIA,133,53.3
5045,ROCIO VALLE,133,29.6
5046,ROMY,133,29.5
5047,SILVIA MERCEDES,133,39.7
5048,SONIA ROCIO,133,34.4
5049,STANA,133,49.6
5050,TING,133,21.9
5051,VENERA,133,47.8
5052,WISSAM,133,10.1
5053,XIAOLING,133,33.6
5054,AMALIA CARMEN,132,47.6
5055,ANA SUSANA,132,42.8
5056,ANCA ELENA,132,27.5
5057,ANDREA FERNANDA,132,21.2
5058,ARANZAZU MARIA,132,34.5
5059,BARBARA ANNE,132,63.3
5060,ELENA ADRIANA,132,30.8
5061,ELENA MARGARITA,132,44.5
5062,ELI,132,38.3
5063,ELISE,132,33.3
5064,FRANCIA,132,44.8
5065,FRANCISCA ELENA,132,51.1
5066,GAELLE,132,25.0
5067,GLORIA ANGELES,132,49.6
5068,IDANIA,132,35.9
5069,IHSANE,132,22.7
5070,INES PILAR,132,36.0
5071,LAURA MARGARITA,132,36.5
5072,MARIA BLANCA NIEVES,132,62.1
5073,MARIA LOREDANA,132,26.9
5074,MARIA SALUT,132,45.6
5075,NADJA,132,28.4
5076,NATALIA ALEJANDRA,132,24.9
5077,NOELIA PILAR,132,27.3
5078,ROBUSTIANA,132,73.7
5079,BERNARDITA,131,52.4
5080,BLANCA LUCIA,131,39.3
5081,CHAFIA,131,37.9
5082,CORINNA,131,35.6
5083,DAHIANA,131,15.4
5084,DENITSA,131,23.1
5085,DULCINA,131,69.5
5086,ELSA MARINA,131,40.6
5087,FARNERS,131,13.9
5088,GILLIAN MARY,131,62.2
5089,GISEL,131,16.0
5090,GOIATZ,131,18.6
5091,HUDA,131,16.1
5092,IONELA DANIELA,131,27.5
5093,IRENE BEATRIZ,131,29.5
5094,LINDA MARY,131,60.1
5095,LUISA DOLORES,131,54.7
5096,MARIANA CRISTINA,131,31.3
5097,MARILENE,131,42.7
5098,MILAGROS PILAR,131,45.4
5099,NESRINE,131,19.5
5100,NOARA,131,5.3
5101,PATRICIA MONICA,131,46.6
5102,XIAOHUA,131,40.0
5103,YAIZA CARMEN,131,24.8
5104,ZORYANA,131,31.3
5105,ADRIANA MARCELA,130,32.1
5106,ANA MARY,130,43.5
5107,ANDREEA MADALINA,130,18.3
5108,ANQI,130,7.9
5109,CARMEN GUADALUPE,130,42.5
5110,CIELO,130,39.1
5111,CLAUDIA INES,130,35.7
5112,ELENA NICOLETA,130,29.2
5113,ERZSEBET,130,41.3
5114,ESTHER CARMEN,130,37.4
5115,ESTHER JULIA,130,51.7
5116,FADUA,130,21.7
5117,FAINA,130,28.4
5118,JESSICA ELIZABETH,130,26.6
5119,JUANA BAUTISTA,130,52.5
5120,KHATUNA,130,38.2
5121,LUCIA ROSARIO,130,35.8
5122,MARIA CONCHA,130,59.1
5123,MARIA JENIFER,130,26.7
5124,MARIA ROSALINA,130,57.6
5125,MARTA DOLORES,130,37.4
5126,MARTHA INES,130,45.9
5127,MIRIAM ROCIO,130,28.5
5128,PAULA DANIELA,130,19.7
5129,QIAN,130,24.2
5130,REYES MARIA,130,36.6
5131,SUHAILA,130,13.2
5132,SUSANA BELEN,130,36.5
5133,TAMARA ISABEL,130,27.8
5134,XIAOQIN,130,40.0
5135,ZSUZSANNA,130,36.2
5136,AIFEN,129,42.6
5137,ANA CARLA,129,27.8
5138,ANA MARIA JESUS,129,61.1
5139,ANA ROSALIA,129,45.8
5140,ANDREEA NICOLETA,129,19.1
5141,BAHIA,129,32.9
5142,DIANA BEATRIZ,129,29.0
5143,DONINA,129,74.3
5144,ELSA BEATRIZ,129,48.1
5145,ERNA,129,64.0
5146,GLORIA JESUS,129,49.6
5147,HAJA,129,30.0
5148,JIAJIA,129,14.5
5149,JUANA CONCEPCION,129,58.9
5150,JULIA ANTONIA,129,54.8
5151,MARIA AGRIPINA,129,60.9
5152,MARIA FELICITA,129,62.5
5153,MARIA PRIMITIVA,129,59.5
5154,MARIA ZULIMA,129,56.9
5155,MARIE LUISE,129,66.0
5156,MARTA MERCEDES,129,36.6
5157,MONICA GRACIELA,129,47.3
5158,NAZARET MARIA,129,19.5
5159,NICOLETA MARIA,129,27.4
5160,OFELIA MARIA,129,48.2
5161,OLGA CECILIA,129,46.7
5162,OLGA PILAR,129,42.9
5163,PAULA ROCIO,129,16.7
5164,PILAR MERCEDES,129,53.2
5165,PILAR ROSA,129,55.5
5166,RADOSTINA,129,29.0
5167,SAJIDA,129,34.7
5168,SUNITA,129,35.1
5169,TERESA MERCEDES,129,51.6
5170,TEXENERY,129,23.8
5171,TIMEA,129,27.8
5172,VIRGINA,129,37.2
5173,ZOILA MARIA,129,45.8
5174,ADMIRACION,128,65.1
5175,ALEXANDRA DANIELA,128,18.0
5176,AMAPOLA,128,52.9
5177,ANDREA LUCIA,128,17.3
5178,ASTA,128,36.9
5179,AYSHA,128,12.4
5180,DANIELA MIHAELA,128,29.6
5181,DARIYA,128,37.9
5182,EGLE,128,29.5
5183,ELORA,128,10.0
5184,FRANCESCA MARIA,128,28.1
5185,FRANCISCA INMACULADA,128,42.5
5186,IZARNE,128,20.0
5187,JULIA DOLORES,128,53.9
5188,KETEVAN,128,40.1
5189,LAURA MARINA,128,33.8
5190,LEIDY TATIANA,128,20.7
5191,MARIA JULITA,128,58.1
5192,NARJIS,128,10.6
5193,NURA,128,14.3
5194,QUEEN,128,30.0
5195,RAMATOULAYE,128,25.2
5196,ROSA ESMERALDA,128,41.4
5197,SFIA,128,45.3
5198,TERESA VICTORIA,128,42.8
5199,YARISA,128,12.0
5200,ZINAB,128,28.4
5201,ANA ANGELA,127,34.9
5202,ANA ASCENSION,127,46.6
5203,ANA MARGARIDA,127,27.3
5204,ANGELA MERCEDES,127,44.8
5205,CONVERSION,127,68.0
5206,ERMINIA,127,48.8
5207,GLICERIA,127,71.5
5208,HERLINDA,127,51.0
5209,IOANA ANDREEA,127,20.8
5210,JUANA CRISTINA,127,44.6
5211,JUANA GLORIA,127,53.9
5212,KESIA,127,23.6
5213,LAURA JANE,127,31.4
5214,LAURA VIRGINIA,127,31.4
5215,LEOCRICIA,127,70.2
5216,LISA MARIA,127,26.5
5217,LORENA ROCIO,127,28.1
5218,LUZ HELENA,127,43.1
5219,MARIA DEBORA,127,36.5
5220,MARIYKA,127,56.8
5221,MILENE,127,17.6
5222,NACERA,127,36.5
5223,NARINE,127,36.7
5224,NASREEN,127,43.3
5225,NESRIN,127,14.8
5226,REINALDA,127,60.5
5227,RONG,127,27.1
5228,ROSA MANUELA,127,51.3
5229,ROSA MARIA CARMEN,127,58.5
5230,ROSA YOLANDA,127,47.4
5231,SANDALIA,127,76.3
5232,SIDRA,127,19.2
5233,AILIN,126,13.0
5234,ALINA DANIELA,126,28.7
5235,ANA ESTRELLA,126,38.3
5236,ANA LIA,126,35.1
5237,ANGELIQUE,126,32.7
5238,ANNA MARIE,126,45.3
5239,CELTIA,126,10.5
5240,ENRIQUETA MARIA,126,53.5
5241,FATIN,126,10.4
5242,GLORY,126,29.0
5243,HERIBERTA,126,65.3
5244,IHINTZA,126,15.5
5245,ISABEL MARINA,126,39.5
5246,JOCELYNE,126,48.2
5247,JOSEFA IGNACIA,126,69.8
5248,KAY,126,55.2
5249,LAURA VERONICA,126,33.5
5250,LIYING,126,38.9
5251,MARIA BIANCA,126,17.7
5252,MARIA MAXIMINA,126,59.6
5253,MARIA SUCESO,126,62.6
5254,MARTHA LORENA,126,37.7
5255,MARY SOL,126,51.1
5256,MINODORA,126,40.8
5257,MIRIAM PILAR,126,28.6
5258,OLGA TERESA,126,48.1
5259,PAULA TERESA,126,29.2
5260,PELIGROS,126,62.7
5261,SOFIA ALEJANDRA,126,13.1
5262,SOUMIYA,126,24.8
5263,TERESA NIÑO JESUS,126,54.6
5264,VIVIEN,126,43.9
5265,YANIRA MARIA,126,17.8
5266,ADELA ISABEL,125,48.0
5267,AIMEE,125,21.9
5268,ALBA PATRICIA,125,29.7
5269,ALCAZAR,125,60.7
5270,ALICIA MARGARITA,125,43.5
5271,ANALIA VERONICA,125,36.5
5272,ANNE ELIZABETH,125,58.0
5273,ARABELA,125,33.5
5274,AZUCENA MARIA,125,39.9
5275,BEATRIZ CRISTINA,125,35.5
5276,CARMEN RAMONA,125,46.6
5277,CAROLINA BEATRIZ,125,30.2
5278,CONSUELO CARMEN,125,56.2
5279,CORINA MARIA,125,34.1
5280,CRISTINA PATRICIA,125,31.7
5281,ERIKA PATRICIA,125,28.1
5282,FABIENNE,125,41.4
5283,INGRIDA,125,34.9
5284,JIMENA MARIA,125,12.2
5285,LAAZIZA,125,42.8
5286,LARISA MARIA,125,13.5
5287,LEYRE MARIA,125,14.3
5288,LUZ VICTORIA,125,43.2
5289,MANUELA TERESA,125,57.3
5290,MARIA BARCA,125,46.6
5291,MARIA JUNQUERA,125,55.5
5292,MARIE HELENE,125,48.8
5293,MARY ISABEL,125,39.4
5294,NURIA CRISTINA,125,33.8
5295,NUTA,125,43.8
5296,SHAMIRA,125,8.2
5297,VIVIANA ELIZABETH,125,29.8
5298,YOLANDA BEATRIZ,125,43.8
5299,ADALGISA,124,40.5
5300,ANA PALOMA,124,37.9
5301,ANA SARA,124,29.8
5302,ELA,124,26.7
5303,ELGA,124,26.3
5304,ELSIE,124,62.1
5305,ELVIRA ISABEL,124,48.3
5306,GABRIELA CARMEN,124,32.0
5307,GLORIA MARINA,124,46.0
5308,ISABEL BELEN,124,35.9
5309,ISADORA,124,23.2
5310,IZABELLA,124,27.2
5311,JUANA LUCIA,124,53.3
5312,LALI,124,43.4
5313,LEI,124,27.0
5314,LEKBIRA,124,42.4
5315,LUDOVICA,124,41.6
5316,MARIA CARMEN ISABEL,124,61.4
5317,MARIA DESAMPARADO,124,56.0
5318,NATALJA,124,37.1
5319,NOEMIA,124,41.9
5320,OLGA ROSA,124,53.1
5321,OSKIA,124,21.4
5322,PRECIOUS,124,22.3
5323,RAFIA,124,34.3
5324,ROKHAYA,124,34.1
5325,ROSA GEMA,124,40.6
5326,SANDRINA,124,33.8
5327,SOMIA,124,22.4
5328,SONA,124,29.4
5329,TANIA ELIZABETH,124,31.7
5330,TAYRI,124,9.2
5331,TERESA ANTONIA,124,59.2
5332,VIRGINIA ISABEL,124,37.0
5333,YUXIN,124,7.3
5334,ADRIANA GABRIELA,123,27.0
5335,AIHUA,123,45.8
5336,AMELIA CARMEN,123,47.7
5337,ANA SANDRA,123,34.2
5338,ARIANA MARIA,123,13.4
5339,AURKENE,123,31.1
5340,BLANCA PATRICIA,123,34.8
5341,BRIANDA,123,14.1
5342,CARMEN AMALIA,123,44.6
5343,CARMEN MATILDE,123,47.3
5344,ELIODORA,123,63.3
5345,ELKA,123,38.7
5346,GAIL,123,53.4
5347,GAROFITA,123,38.9
5348,GEMMA ISABEL,123,36.4
5349,GLORIA LUCIA,123,44.2
5350,JANET ANN,123,63.4
5351,JESSICA ANDREA,123,20.4
5352,JIAXIN,123,9.0
5353,KATIUSKA,123,34.5
5354,KONTXI,123,55.7
5355,LILIIA,123,34.0
5356,LIUBA,123,37.4
5357,LORENA PILAR,123,30.0
5358,MARIA ANGELINES,123,57.0
5359,MARIA CONSTANTINA,123,60.5
5360,MARIA ESPERANÇA,123,44.8
5361,MARIA RIANSARES,123,51.5
5362,MARIA TERESA CARMEN,123,61.5
5363,MARITES,123,38.5
5364,MARLI,123,42.9
5365,MARLIES,123,59.5
5366,MONIA,123,28.1
5367,NATASA,123,38.1
5368,NDEYE,123,28.2
5369,RAMONA MIHAELA,123,28.9
5370,SORALLA,123,23.8
5371,YUNE,123,17.3
5372,YURIMA,123,13.9
5373,AINHOA CARMEN,122,13.1
5374,ALINA IOANA,122,26.4
5375,ALISSON,122,8.6
5376,ANGELA BEATRIZ,122,37.1
5377,ANTIGUA,122,67.0
5378,ANTONIA INMACULADA,122,44.1
5379,BLANCA SUSANA,122,43.4
5380,CARMEN MARTA,122,40.7
5381,CORINA ELENA,122,29.6
5382,CORTES,122,40.3
5383,CRISTINA ANGELES,122,32.8
5384,DEIENE,122,18.0
5385,GIORGIANA,122,26.9
5386,ILINCA,122,42.8
5387,IONELA CRISTINA,122,24.2
5388,JACQUELINE ANNE,122,55.8
5389,JADWIGA,122,53.5
5390,JOSEFA NIEVES,122,58.2
5391,JOSEFA RAMONA,122,65.5
5392,LUZ ANDREA,122,29.9
5393,LUZ PIEDAD,122,41.8
5394,MARIA CRESCENCIA,122,57.7
5395,MARIA GUMERSINDA,122,60.2
5396,MARIA HIGINIA,122,56.0
5397,MARIANGELA,122,38.2
5398,MARIANITA JESUS,122,49.4
5399,MARIETTA,122,33.9
5400,MARILOU,122,41.6
5401,MARTHA YOLANDA,122,44.7
5402,MATILDE ISABEL,122,50.8
5403,MIREN IOSUNE,122,42.3
5404,PAULA GABRIELA,122,22.6
5405,PILAR ROCIO,122,37.1
5406,PREDESTINACION,122,72.3
5407,SILVIA MONICA,122,43.8
5408,TANIA CARMEN,122,22.6
5409,TURIA,122,41.3
5410,UZMA,122,31.8
5411,VIOLANT,122,28.9
5412,ZAINEB,122,15.2
5413,ZORNITSA,122,28.6
5414,ALEXANDRA ANDREEA,121,15.8
5415,ALEXANDRA ROCIO,121,35.3
5416,ANNI,121,30.4
5417,ANNICK,121,53.3
5418,ANTONELA,121,24.6
5419,BILYANA,121,28.6
5420,CARMEN SARA,121,42.1
5421,CLARE,121,43.9
5422,CRISTINA NICOLETA,121,25.6
5423,EVA MERCEDES,121,37.7
5424,FABRICIANA,121,73.8
5425,FRANCISCA CONCEPCION,121,59.5
5426,GAROA,121,14.2
5427,IONELA MIHAELA,121,26.5
5428,JENNY MARIA,121,37.8
5429,KAYLA,121,5.4
5430,LEONIDAS,121,54.7
5431,LIJUN,121,37.3
5432,LINDA MARIA,121,38.8
5433,LUISA ESTHER,121,46.8
5434,LUZ NELLY,121,46.7
5435,MANUELA ROSA,121,56.4
5436,MARIA BERNARDINA,121,56.4
5437,MARIA ELVIA,121,51.5
5438,MIKELE,121,20.1
5439,MIREN ITSASO,121,39.9
5440,MONICA TERESA,121,38.1
5441,NATALIJA,121,39.8
5442,NEREYDA,121,34.3
5443,NERY,121,49.0
5444,REBECCA LOUISE,121,25.6
5445,SEGUNDINA,121,59.9
5446,SLAVKA,121,42.6
5447,WENCESLA,121,71.2
5448,ALICIA MERCEDES,120,43.0
5449,AMANE,120,13.9
5450,ANA FILIPA,120,25.8
5451,ANA FLOR,120,42.4
5452,ANTONETA,120,43.7
5453,ARACELLY,120,45.5
5454,BANESA,120,31.2
5455,BARBORA,120,27.9
5456,BEATRIZ ANA,120,39.8
5457,BLASINDA,120,72.7
5458,CARMEN DANIELA,120,30.4
5459,CARMEN MAGDALENA,120,49.7
5460,CARMEN OLGA,120,52.0
5461,CELINDA,120,47.4
5462,DANIELA FERNANDA,120,18.8
5463,DOROTHEA,120,62.6
5464,ERIKA ALEXANDRA,120,19.2
5465,EVA BEATRIZ,120,38.2
5466,GABRIELA ESTEFANIA,120,17.6
5467,GINA MARIA,120,32.3
5468,HAYATE,120,31.1
5469,IDAIRA MARIA,120,21.3
5470,KARINA ALEXANDRA,120,25.5
5471,KASANDRA,120,13.8
5472,LIRIOS,120,27.8
5473,LISSET,120,26.4
5474,MACIANA,120,63.6
5475,MAMMA,120,62.7
5476,MANPREET,120,18.1
5477,MARIA LAUDELINA,120,64.7
5478,MARISEL,120,42.4
5479,NANCY PATRICIA,120,37.6
5480,NYDIA,120,29.4
5481,OLGA ELENA,120,47.2
5482,OUISSAL,120,11.8
5483,PATRICIA TERESA,120,34.5
5484,PLACER,120,71.5
5485,QING,120,29.5
5486,RINA,120,42.2
5487,SAYOA,120,15.2
5488,TERESA CONCEPCION,120,53.8
5489,VILLAR,120,71.3
5490,WENDY ELIZABETH,120,44.1
5491,XI,120,18.3
5492,XIAOPING,120,41.5
5493,YASMINA MARIA,120,23.7
5494,ALEJANDRA BEATRIZ,119,33.3
5495,ALINA GEORGIANA,119,23.4
5496,ALINA MARIANA,119,27.9
5497,ALTAMIRA,119,56.9
5498,ANDREA LORENA,119,27.1
5499,ANDREA SOLEDAD,119,26.9
5500,ANNA KATARZYNA,119,32.0
5501,ANNE SOPHIE,119,29.6
5502,DANIELA CAROLINA,119,19.0
5503,DAVINIA CARMEN,119,25.3
5504,DOLORES ROSARIO,119,54.5
5505,ESTRELLA ROCIO,119,26.3
5506,EVANGELINE,119,37.1
5507,FRANCISCA MANUELA,119,58.2
5508,GHALIA,119,36.0
5509,HUA,119,38.6
5510,IGNACIA MARIA,119,50.5
5511,IVELISSE,119,36.1
5512,JACINTA MARIA,119,51.6
5513,JAYNE,119,48.1
5514,JESSIKA,119,25.1
5515,JOSEFA ESTHER,119,54.1
5516,KARINA ANDREA,119,34.4
5517,LEONILDA,119,66.9
5518,LIBERATA,119,68.9
5519,LUCIANA MARIA,119,37.9
5520,MAGDALENA ANNA,119,32.7
5521,MARIA ALSIRA,119,62.8
5522,MARIA DOMITILA,119,60.2
5523,MARIA EMPAR,119,47.6
5524,MARIA LILIAN,119,43.1
5525,MARTA IRENE,119,40.3
5526,MERCEDES ROSARIO,119,48.5
5527,NARYIS,119,10.3
5528,NASIHA,119,42.6
5529,ONITA,119,43.1
5530,RAFFAELLA,119,39.2
5531,TORCUATA,119,69.1
5532,VERONICA BEATRIZ,119,33.1
5533,VIOLA,119,35.6
5534,ADRIANNA,118,12.7
5535,ALEJA,118,67.3
5536,ALEJANDRA PATRICIA,118,30.1
5537,ANDREA BELEN,118,17.7
5538,ANETTE,118,41.5
5539,ANTONIA CONCEPCION,118,56.2
5540,ASTOU,118,28.6
5541,ATANASKA,118,43.2
5542,CARMEN VIRGINIA,118,39.9
5543,DEBRA,118,44.7
5544,DENISA ELENA,118,13.1
5545,DIANA ROCIO,118,31.5
5546,ENA,118,35.8
5547,ENAR,118,26.0
5548,EVELYN MARIA,118,19.1
5549,FAHIMA,118,31.4
5550,FRANCISCA ESTHER,118,45.0
5551,GABY,118,42.2
5552,HELGA MARIA,118,48.5
5553,ISABEL YOLANDA,118,43.6
5554,JULIA INES,118,44.9
5555,MARLY,118,41.0
5556,NAYARA MARIA,118,9.4
5557,NOEMA,118,35.1
5558,ROSA PATRICIA,118,38.2
5559,SIMONA MIHAELA,118,29.2
5560,SOFYA,118,19.5
5561,TATIANA ELIZABETH,118,24.2
5562,TIRSA,118,47.8
